,page,id,text,like,love,care,haha,wow,sad,angry
3484,100044226139684,390011385816396,號預購款本次請女性朋友注意專為女性設計的款式包含運動型瑜珈褲銀纖維女性上衣設計款男性短褲銀纖維男性上衣機能銀纖維款本次預購有縮短時間天天可交貨骷髏帽預購限量頂謝謝大家支持台灣製造品質保證,3438,30,4,2,3,0,0
3485,100044226139684,389961362488065,服飾挑選關鍵字居家舒適注重穿搭細節與舒適性的你在家當然也應該追求服飾質感機能服飾系列機能再升級彈性舒適活動不受限制☑️吸濕快乾☑️親膚柔順簡約好搭一件滿足居家辦公訓練需求單穿內搭皆有型宅家也要穿出高質感,2629,23,3,3,7,1,0
3486,100044226139684,389890002495201,沒事在那邊台灣跟阿富汗你拿雞腿比蘭嬌中共也講國民黨也講你他媽國民黨到底知不知道你年怎麼輸的就是像現在這樣啦,25015,58,17,4967,40,11,11
3487,100044226139684,389633052520896,一早打開了滑了滑看到一則新聞妨礙名譽拘役天確定好奇點了進去媽的這主角長的一副雞巴樣我在新聞下方留言你以為長的帥就可以罵髒話嗎留完言覺得世界真美麗又是一個美好的早晨,12284,32,21,2629,40,3,2
3488,100044226139684,389293052554896,阿館先講喔要打什麼疫苗自己決定不要說館長推薦到時候打下去陽痿或是人怎麼了就說阿館叫我打零娘類別牽拖我喔切記欸,17665,30,24,3922,30,3,3
3489,100044226139684,389180915899443,我不懂一個判刑早就判過也早就報過新聞為啥今天新聞又要再報一次沒新聞不會記者自己裸奔自己拍,20358,23,29,4378,50,2,5
3490,100044226139684,388792922604909,月日預售月日全面開館全高雄最好的健身房高雄成吉思汗館長,16919,138,57,21,103,3,0
3491,100044226139684,388756912608510,好害羞準備要被插了嗯輪家怕痛,13688,39,52,2315,69,8,6
3492,100044226139684,388631692621032,不打高端你說我不敢打要去打了你說我消費疫苗我肝泥孃都給你講就好媽的雞八,26906,37,55,6520,56,8,5
3493,100044226139684,388627525954782,號要去打高端了這次要賣家產買股票成為首富就看這一次,25691,46,57,3165,102,14,11
3494,100044226139684,388330589317809,早按到手酸了台灣不能輸啊你們按多少出來啊,14526,29,37,1900,27,2,3
3495,100044226139684,388100099340858,線上見許維恩香噴噴,5848,35,7,32,27,0,1
3496,100044226139684,387918139359054,原來公眾人物講話要負責喔你的意思是支持你支持的就是負責不支持你支持的就是亂講話不負責好酷唷這個字你解釋一下民主自由,12319,33,18,1462,24,4,12
3497,100044226139684,387885869362281,好可怕我只是辦個投票也沒指出是誰錯誤就說我在分裂社會開這投票是挺雙北大哥投票不是民主國家最珍貴的嗎你們跟小粉紅真同個媽生的你支持的是獨裁退步黨還是民主進步黨啊,14923,30,32,2245,48,7,16
3498,100044226139684,387880626029472,從月號開始進入三級警戒這段時間民間損失難以估計政府說非的原因那我想請問各位你們認為是政府說的對不是造成請按❤️你覺得是造成請按😡,2075,961,15,65,22,13,9734
3499,100044226139684,387566149394253,我在上面用力好害羞,7102,31,27,816,27,2,2
3500,100044226139684,386974149453453,早安情人節剛過想問沒情人的你們是怎樣過節的,14840,32,29,1806,42,111,34
3501,100044226139684,386858336131701,練完不好意思我洗澡一下你們要等一下喔因為我很大要洗比較久,15243,27,36,2694,51,5,7
3502,100044226139684,386792746138260,等等我運動完再開直播講一下這個人開練,12165,42,20,69,19,0,2
3503,100044226139684,386786886138846,新聞指出開野馬撞人幫我設計商標並不是事實請新聞確認事實之後改掉謝謝,14159,20,19,850,88,6,5
3504,100044226139684,386670836150451,屁股還含運凸甲賽啦,8508,17,14,1317,26,5,4
3505,100044226139684,386573486160186,沒有月餅賣了啦我只剩下屁屁能賣,17714,35,41,2862,65,22,8
3506,100044226139684,386427732841428,暗黑要公測了我的大到會痛聖騎士歡迎一起玩喔,16025,31,21,2048,61,1,4
3507,100044226139684,386226706194864,開完會下班,13364,141,24,191,33,0,3
3508,100044226139684,386027022881499,對於五倍卷你覺得是個好政策嗎歡迎大家投票表示意見好政策請按❤️不贊同請按😡歡迎在下方發表意見約在明晚會發結果文,2674,3947,20,59,20,10,5847
3509,100044226139684,385663786251156,三斤我以為你忘了我直到最近你又提起了我你人真好謝謝妳每次在我人生低潮時看到你對我充滿智慧的發文又激發出我要努力不懈的鬥志謝謝你不要忘了我時時刻刻想著下一篇文要如何寫阿館喔開心,28842,87,57,6046,43,1,7
3510,100044226139684,385639619586906,早安我是阿胖很可愛胖,7625,139,10,172,12,0,2
3511,100044226139684,385432162940985,希望大家能開心,9839,71,38,24,13,10,4
3512,100044226139684,385206846296850,原來如此,8784,9,20,2426,224,27,2
3513,100044226139684,385203076297227,請問一下掛了,12978,19,7,199,99,4,3
3514,100044226139684,384594856358049,月餅不到小時賣光請廠商最後補盒剛剛放上去感謝大家支持你們都是好人一定會平安喜樂,24988,86,45,124,50,4,6
3515,100044226139684,384317326385802,嗯今天好熱哦啾咪通常女生這樣會有很多讚,23402,71,51,4416,72,32,158
3516,100044226139684,383801366437398,不要問我我不知道喔,17767,28,18,2991,96,5,5
3517,100044226139684,383368056480729,我們做了所有成吉思汗場館全體員工的快篩檢測結果皆為陰性在未來我們每週也會一直持續檢測保護自己也是保護別人的方式歡迎各位成吉思汗會員睽違了足足兩個月回家吧回到健身房最高殿堂成吉思汗館長館長品牌快篩成吉思汗防疫,7385,48,79,8,11,1,2
3518,DoctorKoWJ,4142015532567062,向台北市聯合醫院每一位在篩檢巴士篩檢站上服務的醫護表達我最深摯的感謝疫情爆發至今我們從一開始在剝皮寮成立社區篩檢站七大醫院免費採檢再到聯醫研發推出的行動篩檢巴士這台巴士可以載著醫護同仁與篩檢設備深入各防疫旅館與熱區提供採檢篩檢一站式服務小時就知道結果不僅可以避免往返醫院造成的傳播風險也增加民眾篩檢意願更能揪出社區中確診黑數車上的智能儀表板還會進行健康監測整合各機關資訊提高市府的防疫效能效率行動篩檢巴士獲得行政院頒發政府服務獎數位創新加值獎項這是政府機關推動為民工作最高榮譽台北市運用創意與科技彌補醫療系統的限制用心守護市民防疫任務不斷變化我們就隨時機動調整如今在全球肆虐境外移入暴增防疫旅館成了最危險的戰場北市聯醫也組成防疫天使隊前進防疫旅館督導員工作業流程盡可能避免污染守住這道防線我要再次感謝聯合醫院感謝這支隊伍隨時準備機動出擊感謝所有防疫天使以人為本跨域關懷病毒機動殲滅戰,7939,94,116,4,3,3,15
3519,DoctorKoWJ,4139271409508141,剛剛地震好晃截至北市災害應變中心總共接獲件災情件停水案件一件門變形另有一件磁磚掉落目前得知沒有人員受傷停水狀況逐步恢復正常中門變形無法進出消防局已派遣人員協助中山區外牆磁磚剝落警方正派員前往處理中補充產業局報告北巿天然瓦斯管線儲槽經檢查正常未受損電力供應部分光復南路及仁愛路四段一帶區域性戶停電已於全數復電翡管局報告翡翠壩址震度為級經檢視大壩安全監測系統主要監測儀器數據皆無異常自來水事業處報告各淨水場出水均正常供水系統正常大家平安,34439,242,359,14,132,18,17
3520,DoctorKoWJ,1347373305758927,登登登登等等等等不用再等啦廣受好評的熊好券今天第波開獎住宿券饗購券藝文券運動券市集券全部再抽一次人人有機會券券都好康熊好券適用全台北超過間店家超好買超好用開獎記者會線上等祝大家幸運中獎,2503,160,18,10,3,9,12
3521,DoctorKoWJ,4136338946468054,臺北的改變眼見為憑我會繼續做勇敢做不浪費市民託付給我的任何一天東區門戶計畫西區門戶計畫傳統市場改建多元友善共融空間有效減少空汙斯文里三期都更鄰里交通改善計畫社會住宅市場改建三井倉庫雙子星無圍牆博物館北流北藝共創空間,13997,211,142,19,6,3,28
3522,DoctorKoWJ,4800293066727190,國外疫情延燒境外移入個案居高不下北市防疫天使團正在協助督導防疫旅館精進工作流程並委請空調專家為旅館做體檢快進來收看記者會直播,2367,138,75,9,4,2,14
3523,DoctorKoWJ,4132505596851389,第一天祝福每一位市民朋友新年快樂除了祝福我還有滿滿的感謝感謝大家在過去一年同心協力各自堅守崗位當國外疫情險峻臺灣還能如常舉辦大型活動享受餐廳內用團聚歡唱都是因為台灣人民的高素質高道德自動自發配合防疫政策的結果目前世界主流病毒株傳染大爆發台灣境外移入人數迭創新高我們認為當前防疫旅館的警戒與規格必須同步提升北市府已經組成防疫天使團定期巡查台北防疫旅館督導人員工作流程以確實減少傳播風險我們也會請空調機電專家實地查核旅館內的通風設計輔導不適合的防疫旅館退場大敵當前臺灣應該盡速全面施打第三劑疫苗並評估讓高風險人員提早接種第三劑的可能性因為境外移入病例越來越多防不勝防最後還是要靠群體免疫除了防疫以外後疫情時代的社會新常態包括經濟轉型通貨膨脹的應付社會安全網建立都是迫切的議題今年是我擔任台北市長的最後一年我會持續努力工作在每一位市民的監督下認真踏實地繼續東區門戶計畫西區門戶計畫傳統市場改建多元友善共融空間有效減少空污居住正義興建社宅健全長者福利改革不會沒有阻力但請相信我台北市早已走在進步光榮智慧國際化的道路上新的一年我們繼續努力新年新希望雖然病毒的威脅還在但我們會正面迎戰每一次的危機台灣總是在每一次的挑戰中成長茁壯而且變得更強大再次祝福大家新年快樂身體健康清晨去參加總統府前升旗還是很冷別忘了給你身邊珍愛的人一個溫暖擁抱讓我們為年按下播放鍵祈願未來一年順心平安健康讓我們繼續風雨同行團結同心新年快樂嗡嗡嗡元旦升旗,16852,178,126,3,3,1,17
3524,DoctorKoWJ,4131505126951436,今晚很冷別忘了給你身邊珍愛的人一個溫暖擁抱讓我們為年按下播放鍵祈願未來一年順心平安健康讓我們繼續風雨同行團結同心新年快樂,50539,676,177,22,17,1,24
3525,DoctorKoWJ,1267260210449494,我們陪你一起跨年快來看直播跨過迎向年,3978,373,38,12,4,2,22
3526,DoctorKoWJ,4130836010351681,聽說剛剛邰智源邰邰的第一個家被電說訪問徐佳瑩怎麼都不講話是不是在當薪水小偷我要跟市民朋友說北市府絕對沒有薪水小偷台前在唱我們在台下陪你聊天跨年還要帶大家直擊後台直播見不見不散,4953,37,19,210,4,1,10
3527,DoctorKoWJ,4127347900700492,明天就是跨年夜元旦有三天連續假期大家要開心玩也要提高警覺如果你是在自主健康管理期間絕對不要偷偷跑出來跟朋友開趴甚至去跨年人擠人做人要有良心目前全世界疫情正在延燒今天境外移入就高達人是今年最高的數字所以明天全台灣的跨年活動是一大挑戰跨年完還要密切觀察疫情的變化提醒大家不管到哪裡跨年戴口罩勤洗手場內禁止飲食最好先下載台北通綁定悠遊卡用嗶卡進出最快一秒通關以後搭公車捷運就用這張記名的悠遊卡萬一需要疫調的時後也容易通知到你凡是第二劑滿五個月趕快去預約打疫苗台北市疫苗預約系統將在明年重啟每周一二預約隔周一五接種我已經打完第三劑了除了第一天手臂有點痛其它都很好把疫苗打好打滿新的一年更有保障先預祝新年快樂,13066,84,60,1445,12,0,17
3528,DoctorKoWJ,495114081907754,今天特別召開防疫因應記者會是因為在跨年前有幾個重要訊息要跟大家說明台北市重啟疫苗預約系統中央系統停止服務之後我們要在重啟疫苗預約系統呼籲各位市民朋友國外疫情正在延燒台灣的情勢非常緊張今天境外移入就有例所以請大家趕緊打滿兩劑以甚至第三劑中正區某防疫旅館出現三例境外移入北市高度警戒第一位確診者是隔離回家後第二天因為身體不適採檢驗出陽性雖然中央目前列境外移入但我們擴大匡列採檢之後發現有兩位還在居檢的旅客確診目前已經把所有相關人員匡列旅館清空移到集中檢疫所現在防疫旅館的風險可能比醫院來得高明天我也會找空調機電的專家來研究層層把關確保防疫旅館的安全跨年夜和三天假期將到來請市民朋友開心玩的同時也要提高緊覺明天來府前跨年的朋友先下載臺北通綁定悠遊卡或臺北卡方便又快速排隊時要保持距離口罩一定要戴緊戴好戴滿祝大家假期愉快平安快進來收看記者會直播,2001,165,31,4,2,4,13
3529,DoctorKoWJ,4124162384352377,再三天年就要結束了我想跟每一位看到這篇文章的朋友都說聲辛苦了去年我們在最後關頭確定續辦跨年過程驚心動魄一年來在人民的團結與自覺下我們一次次成功化解危機在有限度的管制下盡力維持生活與生計的平衡如果你問我去年和今年跨年有甚麼不同我會說大家的心態都改變了過去人類因為對這個病毒不了解一面樂觀期待它迅速消失一面憑著極有限的知識建構防護網經過一年的知識累積我們的防禦工事愈來愈完整卻也更了解人類的渺小但我們仍須更努力積極認真的望向未來台北市從不浪費任何一次危機致力做好轉型工作將防疫武器升級我們的實聯制比起去年更快速更省時記得來臺北最新年城跨年晚會一定要先下載台北通綁定悠遊卡可以快速通關不卡卡用心防疫開心邁向繼續陪伴彼此繼續勇敢面對未知的挑戰臺北跨年有梁靜茹帶給你一整年的勇氣天生歌姬四分衛飆爆發力嗓音徐佳瑩撘告五人唱浪漫情歌動力火車給你彩虹好心情,5114,56,47,4,3,0,17
3530,DoctorKoWJ,4124098291025453,香港警務處今天早上出動多達名港警拘捕香港立場新聞高層共人包括前總編輯鍾沛權前董事周達智吳靄儀方敏生何韻詩以及總編輯林紹桐港警認為這六人涉犯串謀發布煽動刊物罪警方大動作搜查連新聞材資料也一併搜走被搜捕的何韻詩是香港知名藝人引發台灣社會高度關注這個週二壹傳媒創辦人黎智英和前行政總裁張劍虹香港蘋果日報高層等人開庭提訊時也被檢方加控與間公司犯下串謀發布煽動刊物罪一樣的罪名眾多指標性人物遭到逮捕在跨年前增添了肅殺的氣氛香港從去年六月底開始執行國家安全法一年多來已經讓香港新聞報導與資訊揭露面對巨大挑戰當國家機器可以動輒把新聞報導冠上妨害國家安全的罪名用關台關押來壓迫第四權的行使必然會使言論自由遭到壓抑引發寒蟬效應當真相與事實變得遙遠政府也會離民心法治開放與進步愈來愈遠人權與法治乃至新聞自由是人類的普世價值北京政府對媒體的壓迫針對性的裁罰濫捕媒體工作者用監獄做為壓制異見的工具不會讓他的人民心悅誠服不會得到國際社會尊重第四權的保護不容妨害,3866,22,30,16,7,30,14
