,page,id,text,like,love,care,haha,wow,sad,angry
1893,ETtodaySTAR,4785710964859038,"宇宙不只守備超強，
在和隊友的cover合作下，攻擊起來也是毫不手軟ㄟ😍
難怪 王子 邱勝翊 會說是多得的「男選手」啦（威！🤣（珊迪）

💡星光雲App掌握明星大小事：
https://goo.gl/DxAfcG

全明星運動會 宇宙 林思宇",290,2,0,2,0,0,0
1894,ETtodaySTAR,4785065801590221,"嚇鼠我了～愛情來得太快就像龍捲風～
#入戲太深的ME（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

賴慧如 Huiru Lai",53,0,0,0,0,0,0
1895,ETtodaySTAR,4785560844874050,"#苦苓 連太太能不能好好生活都考慮進去...😢（珊迪）

娛樂最快訊👉 都在星光雲App：
https://goo.gl/DxAf",20,0,1,0,0,2,0
1896,ETtodaySTAR,4785600391536762,"這麼用心又細心，真的要給Sandy拍拍手👏
賓客們都要乖乖聽新娘的話遵守穿搭規定啊🤣（珊迪）

⭐你的追星夥伴！星光雲IG追了嗎🏃‍♀
https://www.instagram.com/starettoday/

吳姍儒 Sandy Wu",82,4,0,0,0,0,0
1897,ETtodaySTAR,4785429401553861,"夫妻感情一切都好，也感受到好多粉絲的關愛～
之後也會繼續放閃下去！我墨鏡也準備好了啦😍（珊迪）

娛樂最快訊👉 都在星光雲App：
https://goo.gl/DxAf

宥勝之旅",71,0,0,0,0,0,0
1898,ETtodaySTAR,4785574394872695,"這不是蜘蛛人而是豬豬人吧（威！
J個三層肉...看來這陣子伙食不錯喔🤣（珊迪）

影片授權：網友 劉人豪

吃喝玩樂新寶典🎈快來下載星光雲App：https://goo.gl/DxAfcG",14,0,0,2,0,0,0
1899,ETtodaySTAR,4785449438218524,"身為藍隊大家長的錢姐
聊到這件事整個很淡定😅（珊迪）

⭐你的追星夥伴！星光雲IG追了嗎🏃‍♀
https://www.instagram.com/starettoday/

全明星運動會 錢薇娟",93,0,0,0,0,0,0
1900,ETtodaySTAR,4785522414877893,"難道宏宏就這樣洗白成功了嗎？🧐（珊迪）

娛樂最快訊👉 都在星光雲App：
https://goo.gl/DxAf

#王力宏",65,1,1,18,2,0,0
1901,ETtodaySTAR,4785361944893940,"新的一年新氣象，大家都給他衝衝衝啦！（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

全明星運動會",166,0,0,0,0,0,0
1902,ETtodaySTAR,4785179208245547,"媽媽們真的辛苦了～
這個職業比任何工作都要累啊＠＠（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

林可彤 Hope Lin",82,0,1,0,0,0,0
1903,ETtodaySTAR,4785295831567218,"身為帥哥雷達的ME，
光是看小星星這個背影就知道，長大一定是大帥哥啦>///<（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

陳妍希 Michelle",50,0,0,0,0,0,0
1904,ETtodaySTAR,4785379128225555,"突然宣布頻道要停更T^T
原來是創作碰到瓶頸，
沒關係～給自己充電休息一下再重新出發💪（艾波）

【YouTuber美麗妄娜突宣布頻道停更！　「決定離開台灣」：沒什麼人喜歡我】
https://star.ettoday.net/news/2161983?from=fb_et_star_video

美麗妄娜",86,0,0,0,0,1,0
1905,ETtodaySTAR,4785258888237579,"女鵝９４媽咪貼心的小棉襖啊(✪ω✪)
有這麼體貼的孩子一定很欣慰～（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

黃小柔",22,0,0,0,0,0,0
1906,ETtodaySTAR,4785328051563996,"穿起來輕鬆自在，冬天也更溫暖👍（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG",4,0,0,0,0,0,0
1907,ETtodaySTAR,4785343358229132,"閃這一波的意思是好是要近了嗎？😍（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

鳳梨 吳泓逸",320,0,0,0,0,0,0
1908,ETtodaySTAR,4785323491564452,"有網友比對之後還說這件事的真相可能有四種版本@@
#搞得我好亂R（艾波）

#王力宏 💔 #李靚蕾 離婚 更多報導
▶ https://bit.ly/3ys1uJ4",215,0,0,17,5,0,1
1909,ETtodaySTAR,4785360351560766,"這訊息來得太突然了T T
明明還這麼年輕的...RIP（艾波）

看更多韓娛資訊🇰🇷 都在星光雲App：https://goo.gl/DxAfcG

#雪降花 #金美秀",50,0,0,0,9,6,0
1910,ETtodaySTAR,4785298524900282,"原來被狗仔拍到的那天是在過生日呀😍（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

謝盈萱 Ying Xuan Hsieh",20,0,0,0,0,0,0
1911,ETtodaySTAR,4785217818241686,"我就想問～這個飯也可以把各種餐廳觀察的這麼透徹，
要不要這麼專業XDD（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

影片授權： 鼻妹的廢話亂畫
觀看更多：https://reurl.cc/6Ela4Z",34,0,0,1,0,0,0
1912,ETtodaySTAR,4785277824902352,"為了小孩，江宏傑還是有跟福原愛聯絡...（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

江宏傑 Chiang Hung-Chieh 福原愛 Ai Fukuhara",102,0,0,0,0,0,0
1913,ETtodaySTAR,4785183184911816,"高山峰表示：我是誰？我在哪裡？（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

高山峰Mountain",23,0,0,0,1,0,0
1914,ETtodaySTAR,4785235398239928,"先不管成績如何，
相信在節目裡的每一位藝人都是拚全力，
想展現自己最好的一面，為團隊努力付出的💪（艾波）

【《全明星》藍隊2隊長爆不合！小春開罵挨轟情勒　胡宇威經紀人發聲】
https://star.ettoday.net/news/2161866?from=fb_et_star_video

全明星運動會 #小春 #鼓鼓 #胡宇威",63,3,0,0,0,0,0
1915,ETtodaySTAR,4785197114910423,"晨神的金句＋１
「女性無論幾歲都要重視自己的感受」（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

Ariel Lin林依晨",53,1,0,0,0,0,0
1916,ETtodaySTAR,4785164004913734,"被問「知道兇手後的震驚程度」
鳳小岳是這樣說的～（艾波）

最新最快追劇資訊⚡都在星光雲App → https://goo.gl/DxAfcG

鳳小岳 Rhydian Vaughan",87,0,0,0,0,0,0
1917,ETtodaySTAR,4784942601602541,"沒關係啦～凡事都有第一次，學經驗學經驗><（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

#米砂",91,1,0,1,0,1,0
1918,ETtodaySTAR,4782808715149263,"辛苦把自己埋在沙灘裡～只為了這短暫的快樂！？
這群男生們就是這麼純（無）真（聊）🤣🤣（甩妮）

CR：TikTok／the.johnsonbrothers 授權

【最新最快追劇資訊⚡都在星光雲APP → https://goo.gl/DxAfcG 】",155,0,2,91,1,0,0
1919,ETtodaySTAR,4785117911585010,"各位各位～ 炎亞綸 Aaron Yan 現在也是星爸了，歡迎大家敲通告喔（威XD（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG",4918,53,4,24,6,0,1
1920,ETtodaySTAR,4784993074930827,"欸～怎麼這麼突然ＴT
在文章裡面也提到了沒有參加上次走鐘獎的原因...（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

美麗妄娜",386,0,0,7,1,2,0
1921,ETtodaySTAR,4784693981627403,"天菜鵝子PO出了俏皮四格自拍照～（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

#林瑞陽 #林禹",24,0,0,0,0,0,0
1922,ETtodaySTAR,4785017998261668,"喔摸喔摸～最愛的喬傑立女團合體惹😍
#是我的青春啊（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

#七朵花 #屈旻潔 #邱緯芬 趙小僑 官方粉絲專頁 #陳喬恩 賴薇如 Doris",159,0,0,0,0,0,0
1923,ETtodaySTAR,4785027528260715,"裡面提到聲明都是他獨自寫的，
而且團隊原本要他直播0.0
這次蕾神會出來說話嗎？（艾波）

【王力宏員工曝BY2妹裸照真相！　揭61小時「蕾宏大戰」5內幕】
https://star.ettoday.net/news/2161197?from=fb_et_star_video

#王力宏 💔 #李靚蕾 離婚 更多報導
▶ https://bit.ly/3ys1uJ4",52,0,2,13,1,0,0
1924,ETtodaySTAR,4784968141599987,"抗癌的路上肯定很辛苦，但歐膩一定要加油💪（艾波）

看更多韓娛資訊🇰🇷 都在星光雲App：https://goo.gl/DxAfcG

#朴素丹",129,1,41,0,0,0,0
1925,ETtodaySTAR,4784938114936323,"就算沒有我也沒關係，我就好好緊跟著這些生肖的朋友們沾沾運氣就好
#聽起來好心酸（艾波）

吃喝玩樂新寶典🎈快來下載星光雲App：https://goo.gl/DxAfcG",25,0,0,0,0,0,0
1926,ETtodaySTAR,4784922464937888,"大家覺得呢？如果不會被抓包，你會偷吃嗎？（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

欣西亞和Shane任翔",14,0,0,0,0,0,0
1927,ETtodaySTAR,4784837008279767,"來來來～午休除了喘口氣以外，來賺一波好康><（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG",6,0,0,0,0,0,0
1928,ETtodaySTAR,4784762748287193,"所以是綠茶婊本人還跳出來指熊熊是綠茶？@@
這種朋友真的要小心R～（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

熊熊 Bear Genie",210,1,0,2,3,0,0
1929,ETtodaySTAR,4784898418273626,"經紀人表示：如果聽過完整訪問內容，就不會有如此誤解（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

全明星運動會 #胡宇威 MJ116/Kenzy Chou",799,0,1,4,1,0,1
1930,ETtodaySTAR,4784887998274668,"🔥聲林之王3殘酷賽制第三輪！支持你最愛的導師+選手組合，送你iPad和AirPods 3！
#聲林之王3",19,0,0,0,0,0,0
1931,ETtodaySTAR,4784755258287942,"欸～不要醬！該打的疫苗還是要乖乖打啦各位@@（艾波）

更多歐美明星資訊⭐都在星光雲App👉 https://goo.gl/DxAfcG

Bogdanoff Brothers",20,0,1,3,3,0,0
1932,ETtodaySTAR,4784846121612189,"你以為明星的小孩就不追星嗎？
追起來嚇死你XDDD（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

吳宗憲 Jacky Wu 吳姍儒 Sandy Wu",127,0,0,1,1,0,0
1933,ETtodaySTAR,4784515234978611,"不喜歡拍續集的導演，卻拍了三部《金牌特務》
就知道他有多愛這系列（偶也很愛❤️
BTW～英國腔真的太好聽了（艾波）

【獨／馬修范恩親解《金牌特務3》爭論　「太愛金士曼」很難不拍下去】
https://star.ettoday.net/news/2159749?from=fb_et_star_video

The King's Man",27,0,0,1,0,0,0
1934,ETtodaySTAR,4784689411627860,"呼叫 Netflix 小編～
既然下架的話，可以先預告《新世紀福爾摩斯》什麼時候還會再上架嗎T^T（艾波）

最新最快追劇資訊⚡都在星光雲App → https://goo.gl/DxAfcG",59,0,0,0,2,8,0
1935,ETtodaySTAR,4784726228290845,"謝和弦 R-chord (阿扣) 要從政的目的...十分地顯而易見...（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG",147,0,0,33,2,0,0
1936,ETtodaySTAR,4784503038313164,"K小朋友也太純情太口愛了吧～
啊但是...裝水的時候給我好好拿啊！
廚房姨母看到你把水灑了一地心會很累（艾波）

看更多韓娛資訊🇰🇷 都在星光雲App：https://goo.gl/DxAfcG

＃BadandCrazy邪惡與瘋狂 iQIYI TW #魏嘏雋 #李棟旭",134,2,0,31,0,0,0
1937,ETtodaySTAR,4783547361742065,"有些穿過的二手衣大家連買都不想買
她直接當成福利～都可以賣出破千的價格😆（甩妮）

【🌟追蹤星光雲IG📱看更多即時娛樂新聞 https://reurl.cc/VXGMrY 】

長瀨昆妮/日文女神",77,3,0,0,0,0,0
1938,ETtodaySTAR,4784629654967169,"是在演藝圈已經看破紅塵了嗎～（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

#賴冰霞",88,0,1,0,0,0,0
1939,ETtodaySTAR,4784486778314790,"好期待這場世紀婚禮喔😍
已經可以想像現場會有多星光閃閃了（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

許瑋甯（Ann'space ） 邱澤 ROY CHIU",449,2,0,0,0,0,0
1940,ETtodaySTAR,4784491621647639,"從來沒看過 #賀軍翔 把偶像包袱丟得這麼徹底過XD
模仿無尊的部分重播10遍都看不膩！
到底速隨～速隨把我們帥哥的搞笑潛能給激發出來的？（艾波）

【賀軍翔「下面沒穿開直播」掀暴動！　「露牙齦」模仿無尊超爆笑】
https://star.ettoday.net/news/2161648?from=fb_et_star_video

賀軍翔 無尊",282,0,0,45,0,0,0
1941,ETtodaySTAR,4783037491793052,"在這種時候～千萬不能大意啊😱
大家也請好好保護好自己好嗎！（甩妮）

💡星光雲App掌握明星大小事：
https://goo.gl/DxAfcG

鍾明軒",14,0,0,0,1,0,0
1942,ETtodaySTAR,4784476221649179,"看起來瑋甯今年的行程也是滿滿滿啊～
拍戲不間斷！（艾波）

追星快訊不漏接🔥快載星光雲App：https://goo.gl/DxAfcG

許瑋甯（Ann'space ）",50,0,0,0,0,0,0
1943,ETtodaySTAR,4784473161649485,"謝盈萱「打包熟男回家過夜8hrs」！
親密互動被拍　單身10年爆熱戀",1479,22,2,4,8,0,0
1944,ETtodaySTAR,4783443625085772,"現在和對方同隊～應該覺得很慶幸吧XD
尤其兩個人在美式躲避球的比賽中都是戰將～
早已變成很要好的隊友了😍（甩妮）

【王子承認錄《全明星》前「有不想同隊的人」揭原因　同組後想法全變了】
https://star.ettoday.net/news/2160792?from=fb_et_star_video

全明星運動會 王子 邱勝翊",352,2,2,0,0,0,0
1945,ETtodaySTAR,4784463431650458,"吼由～就算只是兩人模糊的背影，
還是覺得好甜好甜>///<（艾波）

星事你最懂★快下載星光雲App → https://goo.gl/DxAfcG

邱澤 ROY CHIU 許瑋甯（Ann'space ）",265,1,0,0,0,0,0
1946,ETtodaySTAR,4783607621736039,"賀軍翔 從偶像劇男神變藍隊隊長之後～
怎麼也把偶包丟掉啦🤣🤣（甩妮）

星事你最懂★快下載星光雲App →https://goo.gl/DxAfcG",95,0,0,7,0,0,0
1947,ETtodaySTAR,4783551255075009,"也是要身材夠好～才能拍出這樣的美照(｡•ㅅ•｡)♡（甩妮）

💡星光雲App掌握明星大小事：
https://goo.gl/DxAfcG

林采緹 Sunny Lin",45,0,0,0,0,0,0
1948,ETtodaySTAR,4783558441740957,"同是藍隊一家親～
大家都是勇士們呀💪💪（甩妮）

【🌟追蹤星光雲IG📱看更多即時娛樂新聞 https://reurl.cc/VXGMrY 】

鼓鼓 呂思緯",108,0,0,0,0,0,0
1949,ETtodaySTAR,4783472395082895,"他會做這些事…其實都是因為家人╥﹏╥
再次由衷佩服他！（甩妮）

更多歐美娛樂星聞⚡都在星光雲APP →
https://goo.gl/DxAfcG

#基努李維 #KeanuReeves",147,10,0,0,0,0,0
